player0_rank,player0_rank_points,player0_hand,player1_rank,player1_rank_points,player1_hand,surface,tourney_level,round,best_of,label,rank_diff,rank_points_diff,ht_diff,age_diff
-0.2575061018972119,-0.3421339840602661,1,-0.14903342199903463,-0.395875092309888,0,1,0,3,0,0,-0.08275535395983877,0.04286202939088577,0.002641631905332292,-1.3834114533699093
-0.33881927748773333,-0.31149386471867635,1,-0.08719234141252072,-0.4437484853160561,1,1,0,9,0,0,-0.19658668157681075,0.10385402278480653,-0.5172172157399707,-0.03620279025384551
-0.2575061018972119,-0.3421339840602661,1,-0.034185700909794496,-0.47247252111975696,1,1,0,9,0,0,-0.1752433076486285,0.10245725957731217,0.5225004795506353,-0.22075192218755288
-0.33881927748773333,-0.31149386471867635,1,-0.25504670300448706,-0.34022227294021756,1,1,0,2,0,0,-0.06141198003165653,0.023307344485964616,0.3145569404925141,0.42517003958042293
-0.6460023852741476,0.2508424431975598,1,0.01882093959293172,-0.5059838962240746,1,1,0,6,0,0,-0.5238517484756052,0.5880652680495209,0.7304440186087564,-0.017747877060474516
0.04967700588920235,-0.5139589670346716,1,0.9199338281392774,-0.6885012070600905,1,1,0,6,0,0,-0.7017131978771239,0.13737633976467137,0.834415788137817,0.03761686251963783
-0.347854074775569,-0.3060867848348664,1,-0.11369566166388383,-0.4473389897915187,1,1,0,6,0,0,-0.18235776562468925,0.11083783882227838,1.0423593271959382,0.2037110812599742
1.0886786939903093,-0.7014044030067503,1,-0.23737782283691167,-0.3629621346181474,1,1,0,6,0,1,1.0484434642338203,-0.2611667621070551,0.21058517096345347,-0.5344854464748553
0.12195538419188805,-0.548804592952558,1,-0.5465832257694813,-0.06016292385413419,1,1,0,6,0,1,0.5362024899574463,-0.378494871536582,-0.30927367668184946,0.9419076089948036
0.30265132994860233,-0.5896580854080111,1,0.9110993880554897,-0.6885012070600905,1,1,0,6,0,0,-0.4953939165713622,0.07871228504990789,-0.2053019071527889,-0.5529403596682263
0.25747734350942375,-0.5818478589091745,1,0.48704626403367995,-0.6244705439143406,1,1,0,6,0,1,-0.18947222360075,0.03494703788175102,1.35427463578312,0.24062090764671556
-0.49241083138094044,-0.17090978773961732,1,-0.007682380658431388,-0.4910234609096471,1,1,0,6,0,1,-0.3815625889543902,0.24958298410005234,1.0423593271959382,-0.46066579370137256
-0.35688887206340475,-0.30007891829729977,1,-0.39639774434509034,-0.25165649587880656,0,1,0,6,0,1,0.03819043163319396,-0.03675347343629323,2.1860487920156046,0.07452668890637851
-0.1852277235945262,-0.4106236625885257,0,0.47821182394989226,-0.6232737090891864,1,1,0,6,0,1,-0.5309662064516659,0.1667083671220531,0.834415788137817,0.5912642583207599
0.05871180317703806,-0.5187652602647249,1,-0.3080533435072133,-0.32645867245094423,1,1,0,6,0,0,0.29431091877138094,-0.14802894230001126,-0.2053019071527889,-0.16538718260744054
-0.5014456286687762,-0.14207202835929753,1,-0.14019898191524693,-0.42041020622554914,1,1,0,6,0,1,-0.28196017728953976,0.21699184259185036,-1.3489913719724553,-0.1284773562206992
-0.2575061018972119,-0.35955679701920934,0,0.22201306152004888,-0.5736050638452871,1,1,0,6,0,0,-0.3815625889543902,0.16763954259371602,-0.7251607547980918,-0.1100224430273282
